217 -0.798635 0.637819
218 -0.788011 0.620961
219 -0.777146 0.603956
220 -0.766044 0.586824
221 -0.75471 0.569587
222 -0.743145 0.552264
223 -0.731354 0.534878
224 -0.71934 0.51745
225 -0.707107 0.5
226 -0.694658 0.48255
227 -0.681998 0.465122
228 -0.669131 0.447736
229 -0.656059 0.430413
230 -0.642788 0.413176
231 -0.62932 0.396044
232 -0.615662 0.379039
233 -0.601815 0.362181
234 -0.587785 0.345491
235 -0.573576 0.32899
236 -0.559193 0.312697
237 -0.544639 0.296632
238 -0.529919 0.280814
239 -0.515038 0.265264
240 -0.5 0.25
241 -0.48481 0.23504
242 -0.469472 0.220404
243 -0.45399 0.206107
244 -0.438371 0.192169
245 -0.422618 0.178606
246 -0.406737 0.165435
247 -0.390731 0.152671
248 -0.374607 0.14033
249 -0.358368 0.128428
250 -0.34202 0.116978
251 -0.325568 0.105995
252 -0.309017 0.0954915
253 -0.292372 0.0854812
254 -0.275637 0.075976
255 -0.258819 0.0669873
256 -0.241922 0.0585262
257 -0.224951 0.050603
258 -0.207912 0.0432273
259 -0.190809 0.0364081
260 -0.173648 0.0301537
261 -0.156434 0.0244717
262 -0.139173 0.0193692
263 -0.121869 0.0148521
264 -0.104528 0.0109262
265 -0.0871557 0.00759612
266 -0.0697565 0.00486597
267 -0.052336 0.00273905
268 -0.0348995 0.00121797
269 -0.0174524 0.000304586
270 -1.83697e-16 3.37446e-32
271 0.0174524 0.000304586
272 0.0348995 0.00121797
273 0.052336 0.00273905
274 0.0697565 0.00486597
275 0.0871557 0.00759612
276 0.104528 0.0109262
277 0.121869 0.0148521
278 0.139173 0.0193692
279 0.156434 0.0244717
280 0.173648 0.0301537
281 0.190809 0.0364081
282 0.207912 0.0432273
283 0.224951 0.050603
284 0.241922 0.0585262
285 0.258819 0.0669873
286 0.275637 0.075976
287 0.292372 0.0854812
288 0.309017 0.0954915
289 0.325568 0.105995
290 0.34202 0.116978
291 0.358368 0.128428
292 0.374607 0.14033
293 0.390731 0.152671
294 0.406737 0.165435
295 0.422618 0.178606
296 0.438371 0.192169
297 0.45399 0.206107
298 0.469472 0.220404
299 0.48481 0.23504
300 0.5 0.25
301 0.515038 0.265264
302 0.529919 0.280814
303 0.544639 0.296632
304 0.559193 0.312697
305 0.573576 0.32899
306 0.587785 0.345491
307 0.601815 0.362181
308 0.615662 0.379039
309 0.62932 0.396044
310 0.642788 0.413176
311 0.656059 0.430413
312 0.669131 0.447736
313 0.681998 0.465122
314 0.694658 0.48255
315 0.707107 0.5
316 0.71934 0.51745
317 0.731354 0.534878
318 0.743145 0.552264
319 0.75471 0.569587
320 0.766044 0.586824
321 0.777146 0.603956
322 0.788011 0.620961
323 0.798635 0.637819
324 0.809017 0.654508
325 0.819152 0.67101
326 0.829038 0.687303
327 0.838671 0.703368
328 0.848048 0.719186
329 0.857167 0.734736
330 0.866025 0.75
331 0.87462 0.76496
332 0.882948 0.779596
333 0.891007 0.793893
334 0.898794 0.807831
335 0.906308 0.821394
336 0.913545 0.834565
337 0.920505 0.847329
338 0.927184 0.85967
339 0.93358 0.871572
340 0.939693 0.883022
341 0.945519 0.894005
342 0.951057 0.904508
343 0.956305 0.914519
344 0.961262 0.924024
345 0.965926 0.933013
346 0.970296 0.941474
347 0.97437 0.949397
348 0.978148 0.956773
349 0.981627 0.963592
350 0.984808 0.969846
351 0.987688 0.975528
352 0.990268 0.980631
353 0.992546 0.985148
354 0.994522 0.989074
355 0.996195 0.992404
356 0.997564 0.995134
357 0.99863 0.997261
358 0.999391 0.998782
359 0.999848 0.999695
360 1 1
